296	12412
296	15913
296	19053
296	15394
296	3538
296	9549
296	321
296	19011
296	14658
296	10113
296	18960
296	6199
296	9135
297	4637
298	20814
299	19751
300	5972
301	8975
302	15742
303	20758
304	15565
305	20669
306	13341
306	18549
306	10550
306	4287
307	13325
308	10774
309	14396
310	9096
311	10934
312	4502
313	18395
314	4574
314	15898
314	8241
315	335
316	15972
317	719
318	9832
319	4845
320	6447
321	7581
322	2897
323	16588
323	9949
324	14759
325	7161
325	11151
325	19485
325	19670
325	11903
325	2820
325	19971
326	13374
327	13830
328	6775
329	4420
330	4009
331	5714
332	18438
333	2617
334	2989
334	8865
335	15454
336	5814
337	8970
337	6770
337	12434
338	4606
339	5815
339	3225
339	9276
339	17475
339	13124
339	16305
339	5946
339	21092
339	17815
339	1332
339	2529
339	8526
339	8703
339	9365
339	2141
339	2613
340	18732
341	7589
342	19382
343	11516
344	15252
344	5908
344	15576
345	20853
346	1664
347	14009
348	6642
349	11395
350	8893
350	5654
350	15450
350	16078
350	2421
351	17373
352	19765
353	21041
354	12072
355	14241
356	4155
357	10694
358	13879
359	19372
360	5456
361	18691
362	21041
363	1328
364	14280
364	129
365	5860
366	9541
367	8100
368	5645
368	4234
368	15684
369	2831
369	4010
369	20392
369	13821
370	21287
371	18813
372	15449
373	10596
374	7726
375	15584
376	18321
377	11809
377	18321
377	9653
378	4540
379	7389
380	14084
381	15422
382	17150
383	13450
384	8840
385	8920
386	12803
386	17
386	1575
387	7028
388	17024
389	14508
390	11549
391	74
392	17282
393	20598
394	10730
395	11853
396	3284
396	17175
397	7962
398	6907
399	1851
400	9986
400	11564
401	11473
401	11012
401	2557
402	3462
403	16339
404	18279
405	19548
406	17045
407	15643
408	13341
409	370
410	4331
410	12945
411	9592
411	6425
411	3651
411	12096
412	2774
413	19400
414	1142
414	13939
414	14649
415	7812
416	8179
417	17875
418	12388
419	20962
420	9832
421	11039
422	14690
422	14184
423	12476
424	616
425	2515
425	4459
425	20313
426	4890
427	6554
428	17046
429	21037
430	6351
431	16323
432	12863
433	4407
434	4820
435	20168
436	1121
437	6398
438	18438
439	7581
440	8666
441	662
442	10931
443	20709
444	466
445	15186
446	13542
447	11046
448	16804
449	597
450	4302
451	13386
452	3624
453	13698
454	18810
454	16933
455	11619
456	3124
457	7232
457	11405
458	8931
459	11523
460	11999
461	2789
461	17077
461	11134
461	18438
462	5447
463	416
463	506
464	20634
465	15821
466	15978
467	6076
468	6241
469	3812
470	10770
471	14804
471	695
472	11258
473	622
474	12588
474	93
474	1140
475	13931
476	16881
477	15762
477	3349
477	18759
477	6554
478	1538
479	16217
479	17818
479	4459
480	16517
481	12391
482	15659
483	6293
483	4098
484	15454
485	21137
486	9673
487	6913
488	4637
489	1008
490	14053
490	13774
490	4537
491	2358
492	1773
493	8869
494	13694
495	16305
496	309
497	15005
498	18647
499	1622
500	9666
501	1896
501	17446
502	18650
503	3738
503	8869
504	6533
505	11314
506	5676
507	14749
507	12540
508	1021
508	7357
509	6986
510	2632
511	759
511	10131
511	9835
512	2832
513	1655
513	19779
514	8819
515	7581
516	9540
517	2956
518	8072
518	19674
519	16380
520	4260
521	13540
522	10573
522	3749
523	19278
523	1737
524	7103
525	5169
525	11859
526	1059
527	9455
527	20682
527	2918
527	10680
528	3232
529	15684
530	17551
531	3232
532	3064
533	19921
534	703
535	3940
536	5047
536	16346
537	9464
537	4885
537	6937
538	12623
539	2243
540	1416
541	14327
542	5369
543	656
544	9562
545	11146
545	11468
546	166
547	14339
548	16048
549	1380
549	1606
549	19689
550	2347
550	12697
551	13589
552	17494
553	16078
554	10907
555	12504
556	6837
557	14919
558	15800
559	16376
560	16627
561	19077
561	16363
562	16393
563	7210
564	498
565	14427
565	6112
565	19656
566	13502
567	8072
568	18735
569	13691
570	11932
571	12798
571	20797
571	20512
572	19011
573	5247
573	5744
573	1796
574	12583
574	15770
574	695
574	3753
574	20216
574	19011
574	9605
574	12192
574	9658
574	7939
575	10627
576	7948
577	15364
578	6686
579	10344
579	7694
580	18214
581	4632
582	2951
583	8975
584	10483
584	13779
584	9329
584	18364
585	6661
586	10886
586	17168
587	7806
588	6637
588	4889
588	20206
589	11801
589	4242
590	506
591	5342
592	6670
592	10028
593	14831
594	12845
594	12873
595	18489
596	21046
597	21131
598	553
598	4474
598	16242
599	12428
599	14030
600	7349
601	17368
602	8975
603	6483
603	6724
604	12791
605	13477
605	4428
605	16322
605	16871
605	19440
606	5598
607	3294
607	1231
607	9371
607	731
607	13823
607	7536
607	11249
607	6268
607	12077
607	9053
607	3920
607	3839
607	19891
607	9642
607	6894
607	3336
608	10462
609	15160
610	8394
610	21046
611	21348
612	8034
613	5223
614	20351
615	19655
616	297
617	1338
617	5881
618	8635
619	16855
620	10927
621	13847
621	16702
622	2774
623	15113
624	19513
625	14733
625	6249
626	13753
627	3555
628	17542
629	8363
630	14244
631	11769
631	3458
632	21168
633	6533
634	2240
635	12404
636	20606
636	19322
636	18890
636	6897
636	8334
636	7400
637	14744
638	13880
639	6347
640	17704
641	13836
642	11018
642	18144
643	6735
644	12296
645	15364
646	7251
646	19699
647	10349
648	12410
648	17262
649	8304
649	19649
650	9536
651	20820
652	9889
653	18435
653	9417
653	14797
653	20243
653	945
653	11904
653	6174
653	3613
653	511
653	20561
653	21303
654	2850
655	940
656	18570
657	16086
658	7410
659	2183
659	11258
660	20313
661	17920
662	7928
663	3781
664	7965
665	14994
665	371
665	15419
666	11157
667	15146
668	13166
669	9485
670	3772
671	8889
671	15435
672	18386
673	2351
674	9754
675	12015
676	10527
677	1146
678	14877
678	16978
678	10930
679	10414
680	7901
681	14516
682	9841
683	6797
684	14557
685	1381
686	284
687	14827
688	8242
689	4189
690	4760
690	1439
691	14118
692	9162
692	9527
693	6163
694	88
695	8844
696	18860
697	7455
697	14895
698	8975
699	6961
700	16831
701	3000
702	10213
703	21178
703	15808
703	15800
704	15389
705	3005
706	3511
707	16281
708	12290
709	11245
710	10868
711	6533
712	15006
713	6473
714	16842
715	13974
716	3528
717	7413
718	1702
719	287
720	10941
721	4810
722	19502
723	13269
724	194
725	20228
726	15978
727	13070
728	1969
729	15563
730	8655
730	19379
731	7071
731	4520
731	3218
732	11018
732	13866
732	1208
733	5270
734	15930
735	42
736	16242
737	15169
738	16734
739	9186
740	18554
741	4723
742	5702
742	17700
742	21050
742	17999
742	11708
743	538
744	20435
745	18148
746	5445
747	20747
748	11823
749	1955
750	15192
751	11981
752	12276
752	12811
752	9273
753	13797
754	9171
754	17968
754	8769
754	9832
755	12404
756	666
756	4782
757	16993
757	1096
758	7218
759	14771
760	21308
761	12837
761	15719
762	14789
763	4867
764	2758
764	941
765	20803
765	11440
765	20758
765	7083
765	11776
765	11943
765	2478
765	5741
766	17818
767	19481
768	15290
769	1922
770	11484
770	5524
771	9673
772	7806
772	530
773	2868
774	17895
775	10583
776	3083
777	16083
778	6818
779	19030
780	2771
781	1692
782	5636
783	5496
784	13755
785	7894
786	10046
787	622
788	3590
789	5
789	2659
789	13584
789	7763
790	7866
791	13890
791	9902
791	320
792	7590
793	13477
793	6768
794	13699
794	4433
795	7952
795	18860
796	4637
796	20534
797	8462
798	16001
799	6676
799	6489
799	11234
799	9343
800	7601
801	7906
802	20497
803	17142
803	9759
803	328
804	14833
805	3726
805	21273
805	11955
805	6930
805	16260
805	3748
806	9525
807	15088
808	19665
809	20247
809	522
810	1666
811	1392
812	14985
812	14833
813	12411
814	5806
815	12909
816	14026
817	17342
817	16804
817	10587
818	13867
819	6912
820	17704
821	2389
822	3307
822	1571
823	16909
824	5906
825	15948
826	20579
827	15638
827	17513
828	10921
829	6528
830	21359
831	19907
832	21273
832	19424
832	3235
832	16260
832	20251
833	6567
834	20509
835	12791
836	13374
837	5745
838	8347
838	8287
838	14279
838	17359
839	18633
840	18327
841	7502
842	2917
843	1005
844	16871
845	4564
846	6811
847	12016
848	16797
849	20572
849	5691
850	5772
851	434
852	19083
853	3388
854	14961
855	508
856	18846
857	4232
858	15474
858	6636
859	18430
860	11313
861	21242
862	3851
863	15721
864	17675
865	16643
866	6972
867	6409
867	8865
868	5318
869	3629
870	1261
871	1815
872	10636
873	11950
874	12845
875	4470
876	10772
877	5968
877	11809
878	13913
879	4976
880	11256
881	2774
882	13643
883	20617
884	111
885	8607
886	125
886	1712
886	3154
886	3953
886	16630
887	11425
888	3782
889	3100
889	5533
890	1977
891	7867
892	652
893	7382
893	6533
894	4226
895	1239
896	11904
897	14302
898	10527
899	2243
900	19278
901	11250
901	16022
902	19517
903	19080
904	1612
904	7959
905	10350
906	7743
907	19655
908	8220
909	15955
910	1509
911	16689
912	14963
913	19752
914	3461
915	10596
916	1231
917	18390
917	11947
917	6440
918	17195
918	1666
919	796
919	10930
919	3142
920	8487
920	10041
921	18000
922	12327
923	15210
924	19464
925	18307
925	6572
926	12845
927	12096
928	21172
929	15389
930	17387
931	18050
931	12817
931	11692
931	3068
931	21121
931	11924
931	20799
931	18271
931	532
931	12798
931	2423
931	6744
931	21277
931	17778
931	2208
931	17765
931	17865
931	20829
931	20964
931	2469
931	7622
931	18682
931	6620
931	18264
931	3897
931	18591
931	18278
931	14160
931	5815
931	3106
931	8777
931	6910
931	11562
931	1146
931	17766
931	9836
931	14723
931	11585
931	19065
931	6873
931	3729
931	9351
931	3468
931	20977
931	20747
931	11611
931	18381
931	5741
931	11608
931	20753
931	11657
931	18694
931	9470
931	14779
931	20808
931	14724
931	12359
931	6106
931	3768
931	3710
931	15919
932	3401
933	11604
934	5972
935	7475
936	21328
937	247
937	3586
938	12749
939	11931
940	17363
941	90
942	10642
943	5078
943	9882
944	17175
945	4406
946	9122
947	7495
947	4515
947	684
948	20671
949	4159
949	20001
950	19946
950	17929
951	9080
952	3121
953	370
954	7581
955	12374
956	17504
956	9490
957	12899
958	7128
959	9104
959	11989
959	12891
960	12331
961	12876
962	4202
963	3553
964	11261
965	20179
966	4553
967	8030
968	9638
968	5636
968	3468
968	17871
968	9104
969	4346
970	15494
971	13275
972	19809
973	6306
974	21240
975	3380
976	3598
977	8637
978	9928
979	5169
980	16586
981	6075
981	10655
982	11071
983	12503
984	15281
985	2774
986	1988
987	8384
988	9428
989	9705
990	4388
991	4468
992	20104
993	15235
994	2185
995	20747
996	9955
997	11275
998	8750
999	6045
1000	1615
1001	18698
1001	9248
1001	3749
1002	11012
1003	1892
1003	9865
1004	19742
1005	15808
1005	9460
1006	18105
1007	16807
1008	19492
1009	15767
1010	276
1011	4759
1012	14239
1013	7900
1014	18438
1015	20693
1016	683
1017	9190
1018	7245
1019	6001
1020	3064
1020	18485
1021	5025
1022	13897
1023	19752
1024	319
1025	6567
1025	12525
1026	7232
1027	7081
1028	11728
1029	9521
1029	5643
1029	12863
1030	15555
1031	14810
1032	16713
1032	13358
1033	13605
1034	11185
1035	16497
1036	12730
1036	13743
1037	7118
1038	10426
1038	17421
1038	1881
1039	15619
1040	13020
1041	8072
1042	10653
1043	18754
1044	7434
1045	10941
1046	3782
1046	7773
1046	1672
1047	656
1048	9986
1049	14626
1050	6343
1051	19749
1051	20582
1052	1702
1053	7799
1053	13751
1053	1444
1053	7119
1054	5584
1055	9726
1055	5941
1056	20084
1057	1509
1058	11694
1059	21021
1059	15584
1060	17091
1061	15210
1061	778
1062	12931
1062	13737
1062	74
1063	15999
1064	6567
1064	19006
1065	16476
1066	7850
1067	18861
1068	5187
1069	12479
1069	12791
1069	10314
1069	214
1070	12124
1071	13753
1072	17783
1072	8226
1072	16190
1072	8431
1072	17113
1072	16528
1072	20007
1072	8107
1072	16778
1072	17479
1072	19480
1072	4779
1072	3970
1072	3426
1072	2799
1072	8790
1072	19971
1072	12800
1072	19281
1072	90
1072	16982
1072	12745
1072	3806
1072	19320
1072	20248
1072	4013
1072	20852
1072	13243
1072	13003
1072	5523
1072	10069
1072	3962
1072	18970
1072	19285
1072	11576
1072	14220
1072	10083
1072	19268
1072	2061
1072	19129
1072	2757
1072	20257
1073	3359
1074	14228
1075	2781
1076	5169
1076	1603
1076	19066
1077	13181
1078	1412
1079	10694
1080	19984
1081	7832
1081	4799
1082	4351
1083	14073
1084	16055
1084	9493
1084	13060
1085	13755
1086	7299
1087	3747
1088	3504
1089	4227
1089	9618
1089	4188
1090	4433
1090	13604
1091	18095
1092	20511
1093	8063
1093	7581
1094	12051
1094	18697
1095	6797
1096	18193
1097	1073
1098	18438
1099	382
1100	19446
1101	6048
1102	13965
1103	16119
1104	804
1104	11012
1104	10583
1104	17744
1105	14180
1106	14456
1107	13386
1108	6964
1109	11612
1110	17669
1111	18549
1112	10650
1113	10554
1114	8688
1115	11059
1116	16434
1117	2285
1118	18178
1119	12861
1119	6168
1119	9580
1119	13269
1119	6049
1120	8063
1121	10889
1122	10342
1122	18955
1123	4782
1124	19488
1124	18925
1124	12997
1125	5212
1126	12863
1127	18031
1128	17097
1129	21103
1129	3302
1129	12789
1130	10892
1131	3198
1131	13007
1132	6743
1132	18860
1133	14956
1134	2758
1134	15510
1134	3245
1134	6567
1135	10212
1136	10863
1137	12082
1138	14111
1139	19744
1140	4322
1141	6991
1142	3826
1143	13374
1144	9216
1145	13732
1146	15144
1147	19809
1148	5223
1149	2732
1150	13626
1151	9832
1152	12104
1153	4919
1154	738
1155	1119
1156	742
1156	9269
1157	6014
1158	16156
1159	5736
1160	1121
1161	3177
1162	12863
1163	11554
1164	11776
1165	18488
1166	20043
1167	12899
1168	7302
1169	3015
1169	16846
1169	16406
1170	15955
1171	7806
1172	1977
1173	14865
1173	11783
1174	12562
1175	18824
1176	7210
1177	2577
1178	4091
1179	10344
1180	17050
1180	4451
1181	1348
1182	6281
1183	9524
1184	3653
1184	307
1185	16060
1185	15983
1186	12899
1187	3631
1188	10720
1189	21242
1190	1012
1191	16055
1192	10131
1192	11064
1193	4638
1194	305
1195	3757
1196	19428
1197	5860
1198	11217
1199	9641
1199	15709
1199	18150
1199	15099
1199	19021
1200	5013
1201	9775
1201	3915
1201	10505
1201	4219
1202	481
1203	6771
1204	17796
1204	6890
1204	6398
1204	567
1205	628
1206	7224
1207	5114
1208	3427
1209	13582
1209	6192
1209	9057
1209	15648
1210	12667
1211	865
1212	2596
1212	16932
1212	13755
1213	13132
1214	7609
1215	19655
1216	17983
1217	6823
1218	3124
1219	4288
1220	3388
1220	9180
1220	12096
1221	20230
1221	7505
1222	16051
1223	17067
1224	10574
1224	13682
1224	4480
1224	19809
1224	1509
1224	10321
1224	16965
1224	19891
1224	10482
1224	401
1224	3906
1224	10890
1225	7210
1226	10129
1227	17371
1228	10805
1229	11619
1230	1114
1231	7554
1232	3617
1233	8255
1234	5847
1235	2135
1236	21046
1237	3555
1238	16383
1239	5982
1240	16478
1241	19294
1242	15433
1243	9240
1244	606
1245	6878
1246	3629
1247	12644
1248	13395
1249	19111
1250	9292
1250	18854
1251	370
1252	1754
1253	2338
1254	9864
1255	10131
1256	5717
1257	5720
1258	10134
1258	209
1258	7547
1258	20026
1258	17162
1259	19897
1260	15371
1261	1059
1261	5677
1261	11071
1261	12434
1262	1416
1263	16435
1264	6532
1265	13882
1266	16337
1267	8013
1268	5037
1269	10347
1270	20747
1271	13662
1271	20526
1272	10449
1273	20436
1274	16230
1275	12988
1275	419
1275	13644
1275	2783
1276	649
1277	2287
1278	16494
1278	12194
1279	19941
1279	422
1280	9175
1281	4234
1282	16822
1283	16942
1284	12191
1285	10588
1286	18470
1287	7502
1287	10573
1288	1783
1289	90
1290	3032
1291	21094
1292	7939
1293	8082
1294	3505
1295	20570
1295	4177
1296	708
1296	10922
1296	18766
1297	224
1298	11726
1299	12890
1300	12697
1301	20816
1302	11053
1303	19305
1304	1061
1305	18816
1306	17978
1307	93
1308	7299
1309	10613
1310	3326
1311	9832
1312	16839
1313	5868
1314	6580
1315	6235
1316	10398
1317	11601
1317	201
1318	16525
1318	1766
1319	15674
1320	7837
1321	8241
1322	6488
1323	15790
1324	10611
1324	2969
1324	12314
1324	12058
1324	2528
1325	175
1326	19486
1327	3973
1328	6562
1329	8670
1329	6737
1330	5835
1330	17940
1330	9002
1331	17135
1332	6438
1333	9835
1333	19762
1333	16949
1333	13919
1333	6147
1333	17254
1333	16415
1333	17200
1333	18028
1334	6163
1335	12364
1336	20644
1336	16305
1336	9078
1337	19451
1338	13866
1339	16241
1340	1622
1340	5725
1341	17802
1342	18612
1343	12590
1344	16968
1345	3500
1346	3419
1347	8556
1348	16574
1349	20036
1349	8140
1350	15465
1351	4744
1352	6952
1353	19714
1354	2520
1354	2598
1354	10851
1355	15465
1356	4176
1357	13237
1358	17996
1359	10324
1360	9364
1361	1672
1362	11280
1363	20215
1363	13975
1364	19779
1365	309
1366	7234
1367	17700
1368	17509
1368	12021
1369	370
1370	9832
1371	9100
1372	20692
1373	11369
1374	5769
1374	2340
1375	21128
1376	10313
1377	13541
1378	740
1378	3679
1378	9793
1378	7427
1379	7581
1379	3238
1380	9832
1381	21228
1382	1497
1383	16018
1384	11050
1385	3876
1386	1914
1387	19936
1388	14065
1389	12751
1390	18824
1391	4633
1391	4723
1392	11989
1392	11372
1393	17173
1394	1884
1395	10336
1396	15231
1397	15821
1398	1833
1399	6594
1400	1041
1400	1675
1401	17293
1402	6799
1402	6913
1402	704
1402	16008
1402	14787
1402	18049
1403	1414
1404	9730
1405	2130
1406	16539
1406	3993
1407	17836
1407	18340
1408	20471
1409	9428
1410	347
1411	16146
1412	11795
1413	17367
1414	9535
1415	2251
1416	2554
1417	1042
1417	3148
1417	15928
1417	12620
1417	20089
1417	7748
1417	15447
1418	19693
1418	10480
1419	3746
1420	9930
1421	299
1421	6489
1422	13163
1423	11055
1424	10315
1425	6725
1426	19108
1427	10959
1428	16455
1429	21035
1430	7116
1431	1458
1432	18713
1433	12016
1434	9990
1435	18321
1436	10165
1437	10113
1437	8132
1438	8512
1439	1358
1440	6437
1441	16525
1442	9343
1443	20652
1444	10927
1444	10396
1445	5973
1446	19282
1447	9889
1448	14005
1448	5158
1449	5078
1450	5169
1451	173
1451	389
1451	4366
1451	15643
1451	15595
1451	9869
1452	17969
1453	10655
1454	12430
1455	7212
1456	1795
1457	5241
1458	12899
1459	11518
1460	13416
1461	15069
1462	1873
1462	8072
1462	20304
1463	19184
1464	10176
1465	16435
1466	5564
1467	4379
1468	9332
1469	18447
1470	6366
1471	296
1472	17115
1473	6567
1474	9468
1475	12392
1476	2012
1477	20669
1478	1672
1478	15912
1479	16907
1480	9700
1481	10355
1482	4473
1483	8525
1484	8846
1484	15997
1485	16201
1485	3970
1486	13532
1487	5570
1488	10383
1489	2976
1490	2551
1491	17334
1491	14267
1491	538
1491	14961
1492	12899
1492	9009
1492	11593
1492	15420
1492	13900
1492	9128
1493	13533
1493	2774
1494	16056
1495	13609
1496	6562
1496	1116
1497	8691
1498	9920
1499	17918
1500	17859
1501	10146
1501	7224
1502	2331
1503	9792
1504	12336
1505	7304
1506	20019
1507	15620
1508	8101
1509	16139
1510	11318
1511	21139
1512	7635
1513	10550
1514	9208
1515	1184
1516	9051
1517	4682
1518	16050
1519	2463
1520	17769
1521	466
1522	3369
1523	14697
1524	672
1525	9836
1525	12533
1526	18680
1526	15668
1526	20399
1526	103
1527	5445
1527	9688
1528	9246
1529	19730
1530	6842
1530	4185
1530	1088
1530	4261
1531	15006
1532	4013
1533	5097
1534	7884
1535	13657
1535	17745
1536	3906
1537	8375
1538	14377
1539	1027
1540	15402
1540	13441
1541	468
1542	19693
1543	3448
1544	13732
1545	16055
1545	4294
1546	19108
1547	1933
1548	6753
1549	4614
1550	759
1551	17014
1551	2774
1551	18816
1552	13974
1553	14301
1554	3753
1555	9626
1555	15128
1555	6663
1555	12364
1555	13961
1556	18184
1557	2557
1558	13020
1559	11018
1560	19687
1560	13009
1561	19656
1562	2829
1563	4916
1564	1102
1564	7495
1564	20569
1564	20173
1564	1945
1565	17205
1565	18152
1565	10531
1565	14410
1566	18005
1566	74
1566	9605
1566	12607
1566	2339
1566	14372
1566	674
1566	15185
1566	6510
1566	18764
1566	6511
1566	11620
1566	6499
1566	18775
1566	14637
1566	19046
1566	7054
1566	5411
1566	16598
1566	21221
1566	21360
1566	5464
1566	5900
1566	9074
1566	5524
1567	18014
1568	3772
1569	6297
1570	202
1570	10260
1571	1476
1572	11564
1573	9725
1574	3555
1575	10655
1576	20700
1577	16991
1578	6291
1579	6393
1580	3773
1581	8118
1581	16804
1582	8618
1583	6971
1584	18860
1585	1203
1586	17462
1587	361
1588	19911
1589	8842
1590	1732
1591	3661
1592	12933
1593	3902
1593	6561
1593	16907
1594	5013
1594	9141
1595	17494
1596	99
1597	12583
1598	8066
1599	8487
1600	2632
1600	19278
1601	12517
1601	1437
1602	4840
1603	15154
1603	9135
1604	287
1605	7633
1606	9132
1607	3064
1608	5862
1609	5399
1609	1140
1609	16358
1609	15909
1609	5088
1609	5085
1609	19324
1610	9484
1610	5883
1611	390
1612	14638
1613	1714
1614	15229
1615	19080
1616	13777
1617	17765
1617	17588
1618	10576
1619	14906
1620	13737
1621	19861
1622	4916
1623	9739
1623	21273
1624	17479
1625	20110
1626	19676
1627	3937
1628	4763
1628	10710
1628	7918
1628	10790
1628	19978
1628	4690
1628	1643
1628	2007
1629	12756
1630	11332
1631	20001
1632	2237
1633	13801
1634	14778
1635	9428
1636	6173
1637	8021
1638	485
1639	18625
1640	394
1641	3537
1642	15449
1643	6475
1644	4086
1645	17637
1646	6508
1647	14650
1648	9987
1649	2758
1650	18446
1651	19905
1651	1618
1652	4553
1653	2435
1653	4993
1653	5777
1654	8820
1655	22
1656	9455
1657	3116
1658	14852
1659	19996
1660	7792
1661	16363
1661	1845
1661	4726
1662	15386
1663	1528
1664	1914
1664	14843
1665	15972
1666	1171
1667	1059
1668	5581
1669	9934
1670	19215
1671	10355
1672	11228
1673	11948
1674	2758
1675	4469
1676	17454
1677	1008
1678	3232
1679	5809
1680	532
1681	20582
1681	17622
1682	15231
1683	4534
1684	1131
1685	7494
1686	19335
1687	19407
1688	12634
1689	15819
1689	6024
1690	4752
1691	16391
1692	5789
1693	7601
1694	18438
1695	19121
1696	3472
1697	6714
1698	15971
1699	8034
1700	9403
1701	13007
1702	4614
1703	9873
1703	1615
1703	833
1704	17374
1705	9324
1706	11227
1707	754
1708	12755
1709	3705
1710	998
1711	16889
1712	8819
1712	4178
1712	14648
1712	18601
1713	6834
1713	18239
1714	15231
1715	9292
1715	18152
1716	14242
1717	19184
1718	17941
1719	2522
1720	9891
1721	20486
1722	2676
1723	6468
1724	7568
1725	15104
1726	1105
1726	17115
1727	9641
1728	4490
1729	5296
1729	2214
1730	18814
1731	18033
1732	4632
1733	13120
1733	19809
1733	5132
1733	4855
1733	18686
1733	12180
1733	14638
1733	20807
1734	708
1735	4632
1735	11416
1736	17511
1737	21328
1738	4269
1739	16417
1740	5792
1740	666
1741	3369
1742	16604
1743	6076
1744	3683
1745	8270
1746	4782
1746	6863
1746	9902
1746	4328
1746	16804
1746	9849
1746	17871
1747	17655
1747	5696
1748	14073
1749	5743
1749	21207
1749	9955
1749	7232
1749	12379
1749	14044
1749	9076
1749	20834
1749	14520
1749	11667
1749	6054
1749	18307
1749	6973
1750	11667
1751	1150
1752	3
1753	9577
1754	6671
1754	9310
1754	8555
1754	9307
1754	2528
1754	60
1754	6619
1754	11594
1755	6234
1756	16190
1757	10701
1758	6012
1759	13994
1760	16604
1761	8535
1762	16604
1763	20675
1764	6470
1765	1345
1765	17283
1766	19423
1767	7290
1768	14031
1769	13856
1770	19884
1771	9343
1772	12601
1773	8377
1774	7475
1775	7624
1776	12296
1777	4674
1778	4868
1779	13413
1780	8254
1780	15952
1780	21114
1780	14036
1781	21355
1782	20747
1783	10671
1784	20295
1785	7528
1786	743
1787	8521
1788	6403
1789	15359
